Lead_ID,Name,Email,Phone,Company,Job_Title,Industry,Revenue ($),Location,Previous_Interactions
820,Alice Brown,charlie@example.com,7360495439,Beta LLC,Marketing Manager,Technology,7063701,Los Angeles,2
821,John Doe,charlie@example.com,4241499177,Beta LLC,IT Specialist,Finance,9050002,New York,5
822,Bob Johnson,alice@example.com,3981513205,Beta LLC,Marketing Manager,Retail,9901255,Boston,4
823,Jane Smith,alice@example.com,7725428486,Omega Ltd,Marketing Manager,Manufacturing,1332540,Chicago,3
824,Charlie Green,john@example.com,8980177399,Acme Corp,HR Coordinator,Manufacturing,3185208,Chicago,3
825,John Doe,charlie@example.com,6485327156,Beta LLC,IT Specialist,Retail,9109354,New York,5
826,John Doe,bob@example.com,3576647105,Widgets Inc,Marketing Manager,Finance,6011600,New York,1
827,Bob Johnson,bob@example.com,1611373870,Widgets Inc,IT Specialist,Technology,9506522,Los Angeles,1
828,Alice Brown,jane@example.com,9932211334,Beta LLC,HR Coordinator,Healthcare,7300018,New York,1
829,Jane Smith,jane@example.com,7810832894,Acme Corp,HR Coordinator,Manufacturing,3708983,San Francisco,2
830,Bob Johnson,bob@example.com,3045654788,Widgets Inc,CEO,Finance,6970163,Los Angeles,4
831,John Doe,john@example.com,3496954799,Widgets Inc,HR Coordinator,Finance,5717599,Boston,1
832,Alice Brown,alice@example.com,8133853778,Widgets Inc,Sales Rep,Retail,996585,Chicago,5
833,Bob Johnson,jane@example.com,9051006827,Omega Ltd,HR Coordinator,Technology,7193941,New York,4
834,Jane Smith,bob@example.com,6043423212,Omega Ltd,HR Coordinator,Technology,1047241,Chicago,4
835,Jane Smith,jane@example.com,7293535103,Beta LLC,IT Specialist,Healthcare,6939773,Los Angeles,3
836,Jane Smith,john@example.com,7969135283,Gamma Co,Sales Rep,Healthcare,7897081,Boston,3
837,Bob Johnson,jane@example.com,7311083989,Beta LLC,Sales Rep,Manufacturing,964802,San Francisco,1
838,John Doe,bob@example.com,7226230000,Beta LLC,Sales Rep,Technology,9028247,San Francisco,5
839,Bob Johnson,alice@example.com,7801195594,Acme Corp,HR Coordinator,Technology,486733,New York,3
840,Bob Johnson,bob@example.com,6100154163,Acme Corp,Marketing Manager,Finance,4000973,San Francisco,3
841,John Doe,bob@example.com,7373487824,Widgets Inc,Sales Rep,Technology,686812,San Francisco,1
842,Jane Smith,john@example.com,4706873625,Acme Corp,IT Specialist,Retail,3248095,Chicago,1
843,Bob Johnson,jane@example.com,3313656940,Beta LLC,Sales Rep,Technology,584067,Boston,3
844,Bob Johnson,jane@example.com,9039859330,Beta LLC,IT Specialist,Finance,4530267,Chicago,5
845,Bob Johnson,jane@example.com,4071007489,Omega Ltd,HR Coordinator,Healthcare,521882,New York,3
846,John Doe,alice@example.com,9722752816,Gamma Co,Sales Rep,Retail,3582414,New York,0
847,Charlie Green,john@example.com,1809948465,Gamma Co,HR Coordinator,Technology,9025311,San Francisco,4
848,John Doe,bob@example.com,6655576440,Acme Corp,CEO,Finance,8895028,New York,2
849,Bob Johnson,jane@example.com,4507300671,Gamma Co,HR Coordinator,Healthcare,6843290,New York,0
850,Jane Smith,bob@example.com,6191785570,Widgets Inc,CEO,Technology,5382752,Boston,5
851,Jane Smith,bob@example.com,6361179939,Beta LLC,HR Coordinator,Technology,611391,New York,1
852,Bob Johnson,alice@example.com,8985086643,Acme Corp,Sales Rep,Finance,2462317,Los Angeles,2
853,John Doe,alice@example.com,4330826897,Omega Ltd,Sales Rep,Technology,4281011,San Francisco,1
854,Jane Smith,alice@example.com,7028878953,Widgets Inc,IT Specialist,Manufacturing,9121691,Boston,0
855,Alice Brown,alice@example.com,3396154705,Widgets Inc,Marketing Manager,Retail,8616854,New York,4
856,Bob Johnson,alice@example.com,5793131632,Acme Corp,Sales Rep,Retail,5591805,New York,1
857,Jane Smith,bob@example.com,4035652572,Acme Corp,CEO,Technology,7215520,Los Angeles,4
858,John Doe,jane@example.com,8859681915,Beta LLC,HR Coordinator,Technology,2982425,Boston,4
859,Bob Johnson,charlie@example.com,6629264149,Acme Corp,Sales Rep,Healthcare,5265265,Chicago,0
860,Jane Smith,charlie@example.com,2206091798,Gamma Co,Marketing Manager,Technology,3928313,Los Angeles,3
861,Alice Brown,jane@example.com,4918390888,Acme Corp,IT Specialist,Manufacturing,1632522,Boston,4
862,Charlie Green,bob@example.com,5102137712,Gamma Co,IT Specialist,Technology,1209660,Los Angeles,0
863,Alice Brown,john@example.com,5276002750,Widgets Inc,CEO,Technology,7600885,Boston,1
864,John Doe,alice@example.com,9704336854,Acme Corp,HR Coordinator,Finance,8517931,Los Angeles,0
865,John Doe,alice@example.com,1720998341,Omega Ltd,HR Coordinator,Finance,9060336,Los Angeles,5
866,Alice Brown,bob@example.com,3762606716,Acme Corp,HR Coordinator,Finance,5885311,New York,2
867,John Doe,john@example.com,8163019705,Beta LLC,CEO,Healthcare,5437882,San Francisco,3
868,Bob Johnson,bob@example.com,2439764328,Gamma Co,Sales Rep,Technology,8725049,Chicago,3
869,Bob Johnson,alice@example.com,6094913642,Omega Ltd,Sales Rep,Finance,990540,San Francisco,5
870,Charlie Green,bob@example.com,8220859206,Omega Ltd,IT Specialist,Manufacturing,3707813,Los Angeles,2
871,Charlie Green,charlie@example.com,7909329592,Gamma Co,Sales Rep,Retail,2048386,San Francisco,4
872,Alice Brown,charlie@example.com,7626123086,Gamma Co,IT Specialist,Retail,720976,Chicago,2
873,Alice Brown,john@example.com,7634903301,Gamma Co,Marketing Manager,Healthcare,4224920,Chicago,5
874,John Doe,bob@example.com,5537161399,Omega Ltd,Marketing Manager,Healthcare,9314874,Chicago,3
875,Alice Brown,charlie@example.com,5009078848,Acme Corp,Sales Rep,Technology,2277780,San Francisco,3
876,Bob Johnson,jane@example.com,8322944589,Omega Ltd,IT Specialist,Healthcare,9445209,New York,3
877,Charlie Green,charlie@example.com,7550572570,Gamma Co,CEO,Finance,7598894,Los Angeles,5
878,Jane Smith,bob@example.com,1281292810,Acme Corp,HR Coordinator,Healthcare,6484760,San Francisco,3
879,John Doe,alice@example.com,5609374982,Beta LLC,CEO,Manufacturing,4752229,Los Angeles,2
880,Jane Smith,bob@example.com,8846371316,Widgets Inc,Sales Rep,Finance,3182959,New York,2
881,John Doe,charlie@example.com,9362968533,Omega Ltd,CEO,Manufacturing,2486615,Los Angeles,5
882,Bob Johnson,bob@example.com,3484448887,Omega Ltd,HR Coordinator,Healthcare,2511566,Los Angeles,3
883,Bob Johnson,bob@example.com,1697656866,Gamma Co,Sales Rep,Manufacturing,3059636,New York,5
884,Bob Johnson,bob@example.com,8428014742,Acme Corp,Marketing Manager,Healthcare,5668408,New York,2
885,Alice Brown,john@example.com,1722264831,Acme Corp,Sales Rep,Technology,8019292,Los Angeles,0
886,Charlie Green,bob@example.com,6346846003,Omega Ltd,HR Coordinator,Retail,4329121,San Francisco,2
887,Bob Johnson,bob@example.com,9728072419,Beta LLC,Sales Rep,Technology,4215781,Boston,2
888,Alice Brown,bob@example.com,7952229632,Widgets Inc,Marketing Manager,Manufacturing,4417171,Boston,3
889,Alice Brown,john@example.com,3511278513,Widgets Inc,Marketing Manager,Technology,3287308,Chicago,4
890,John Doe,john@example.com,2262002181,Widgets Inc,CEO,Technology,1378311,Los Angeles,3
891,Alice Brown,jane@example.com,7414249813,Widgets Inc,IT Specialist,Healthcare,6819081,San Francisco,3
892,Bob Johnson,alice@example.com,6613717268,Beta LLC,CEO,Finance,3287175,New York,3
893,John Doe,bob@example.com,1894131978,Acme Corp,IT Specialist,Finance,5355943,Chicago,2
894,Bob Johnson,jane@example.com,3567492087,Beta LLC,Marketing Manager,Finance,4974290,San Francisco,3
895,Jane Smith,alice@example.com,3803115707,Widgets Inc,HR Coordinator,Technology,6852803,New York,3
896,Charlie Green,john@example.com,3289570328,Gamma Co,Marketing Manager,Healthcare,5553573,Boston,0
897,John Doe,alice@example.com,2947850338,Beta LLC,IT Specialist,Healthcare,7848343,Los Angeles,5
898,Alice Brown,bob@example.com,8987144992,Omega Ltd,HR Coordinator,Healthcare,673369,San Francisco,5
899,John Doe,charlie@example.com,7538099401,Omega Ltd,Sales Rep,Manufacturing,9345363,San Francisco,2
900,Bob Johnson,john@example.com,1409644561,Gamma Co,HR Coordinator,Healthcare,1698837,Los Angeles,3
901,Alice Brown,alice@example.com,4955036630,Acme Corp,CEO,Finance,5545525,San Francisco,4
902,John Doe,jane@example.com,7459633800,Gamma Co,Marketing Manager,Healthcare,2158763,Los Angeles,4
903,Bob Johnson,jane@example.com,1790110734,Omega Ltd,Sales Rep,Technology,4622198,New York,3
904,Alice Brown,jane@example.com,1889000467,Widgets Inc,Marketing Manager,Finance,3675924,Boston,1
905,Charlie Green,alice@example.com,8623495907,Beta LLC,CEO,Retail,5781811,San Francisco,4
906,Charlie Green,alice@example.com,7111748674,Omega Ltd,CEO,Manufacturing,3559510,Los Angeles,3
907,Bob Johnson,charlie@example.com,9842658917,Widgets Inc,Marketing Manager,Technology,4423349,Los Angeles,1
908,Alice Brown,charlie@example.com,3764899887,Acme Corp,HR Coordinator,Retail,4452010,Chicago,0
909,Bob Johnson,bob@example.com,9166048607,Beta LLC,CEO,Healthcare,7787418,Boston,2
910,Bob Johnson,alice@example.com,1479467588,Acme Corp,HR Coordinator,Retail,6074912,Boston,0
911,Alice Brown,john@example.com,7054378125,Widgets Inc,Marketing Manager,Manufacturing,2445708,Chicago,2
912,John Doe,bob@example.com,5455604897,Omega Ltd,HR Coordinator,Technology,4985986,San Francisco,4
913,Charlie Green,jane@example.com,8419893479,Widgets Inc,HR Coordinator,Manufacturing,9438527,San Francisco,3
914,Charlie Green,bob@example.com,9740598241,Widgets Inc,HR Coordinator,Healthcare,4909245,Los Angeles,2
915,Charlie Green,alice@example.com,9731730770,Widgets Inc,HR Coordinator,Finance,2962518,San Francisco,4
916,Alice Brown,alice@example.com,2171373757,Beta LLC,Marketing Manager,Healthcare,7690923,San Francisco,4
917,John Doe,john@example.com,6236924318,Acme Corp,Sales Rep,Technology,9062349,San Francisco,2
918,Bob Johnson,charlie@example.com,5881217233,Widgets Inc,IT Specialist,Healthcare,2733823,Chicago,0
919,Bob Johnson,jane@example.com,6031192457,Beta LLC,Marketing Manager,Technology,5103695,Chicago,0
920,Bob Johnson,charlie@example.com,7399715415,Acme Corp,Marketing Manager,Finance,3550995,Chicago,0
921,Alice Brown,john@example.com,6589149145,Beta LLC,Marketing Manager,Manufacturing,3156656,New York,4
922,John Doe,alice@example.com,4067362421,Gamma Co,Sales Rep,Retail,8608080,Los Angeles,3
923,Charlie Green,alice@example.com,7050630498,Beta LLC,Marketing Manager,Finance,9068799,Boston,0
924,Jane Smith,bob@example.com,3769185400,Beta LLC,HR Coordinator,Technology,192640,Chicago,2
925,Alice Brown,jane@example.com,7946181722,Widgets Inc,IT Specialist,Healthcare,3706274,Chicago,3
926,John Doe,charlie@example.com,1601409793,Beta LLC,Sales Rep,Healthcare,4842388,New York,3
927,Charlie Green,john@example.com,7651012214,Gamma Co,IT Specialist,Retail,2299763,Los Angeles,0
928,Jane Smith,jane@example.com,2653416442,Beta LLC,CEO,Healthcare,9964050,Chicago,1
929,Jane Smith,bob@example.com,8488806928,Omega Ltd,HR Coordinator,Healthcare,4659162,San Francisco,0
930,Alice Brown,charlie@example.com,9211383567,Acme Corp,IT Specialist,Technology,6785241,New York,1
931,John Doe,jane@example.com,2126443406,Omega Ltd,HR Coordinator,Retail,5921764,Boston,1
932,Alice Brown,bob@example.com,1284278362,Widgets Inc,Sales Rep,Finance,734937,Chicago,1
933,Alice Brown,bob@example.com,1832164114,Beta LLC,Marketing Manager,Healthcare,3846414,New York,4
934,Charlie Green,jane@example.com,4713831466,Acme Corp,CEO,Manufacturing,5127309,Boston,5
935,Charlie Green,john@example.com,7147818119,Gamma Co,CEO,Manufacturing,6343099,Boston,1
936,John Doe,alice@example.com,1882027483,Widgets Inc,Marketing Manager,Healthcare,6041769,New York,2
937,Charlie Green,alice@example.com,4779452434,Gamma Co,HR Coordinator,Healthcare,1322562,Chicago,5
938,Charlie Green,bob@example.com,4116187933,Gamma Co,IT Specialist,Healthcare,6115825,Chicago,0
939,Bob Johnson,john@example.com,1186563314,Beta LLC,HR Coordinator,Retail,7426450,New York,2
940,John Doe,bob@example.com,7489892387,Acme Corp,IT Specialist,Retail,2637057,New York,3
941,Jane Smith,jane@example.com,6021807224,Beta LLC,HR Coordinator,Finance,9531591,New York,3
942,John Doe,jane@example.com,5457988311,Gamma Co,CEO,Manufacturing,1974118,New York,4
943,Charlie Green,alice@example.com,3015406218,Gamma Co,Sales Rep,Retail,4202942,Los Angeles,0
944,John Doe,john@example.com,1302953823,Omega Ltd,IT Specialist,Finance,9270251,Boston,1
945,Charlie Green,bob@example.com,6159373508,Widgets Inc,HR Coordinator,Retail,4213552,San Francisco,2
946,Charlie Green,charlie@example.com,1237885222,Beta LLC,CEO,Finance,1037773,San Francisco,0
947,Jane Smith,alice@example.com,9030329477,Omega Ltd,HR Coordinator,Retail,2539726,Los Angeles,2
948,Bob Johnson,bob@example.com,9036222124,Beta LLC,CEO,Technology,897261,Chicago,1
949,John Doe,jane@example.com,7368502507,Beta LLC,CEO,Retail,2229514,Los Angeles,4
950,Alice Brown,john@example.com,1617270776,Omega Ltd,CEO,Technology,1802137,Chicago,4
951,Bob Johnson,bob@example.com,7106275793,Omega Ltd,HR Coordinator,Technology,5635541,New York,0
952,Bob Johnson,bob@example.com,6613092432,Acme Corp,Sales Rep,Retail,3381697,Chicago,3
953,Jane Smith,john@example.com,3757444322,Widgets Inc,IT Specialist,Technology,991151,San Francisco,3
954,Charlie Green,alice@example.com,1152386484,Widgets Inc,IT Specialist,Finance,8268154,Chicago,4
955,Bob Johnson,jane@example.com,7199212981,Gamma Co,CEO,Finance,6084822,Chicago,0
956,John Doe,alice@example.com,8015117764,Acme Corp,CEO,Manufacturing,3970670,Chicago,5
957,Charlie Green,charlie@example.com,3671351825,Beta LLC,HR Coordinator,Healthcare,9796266,San Francisco,5
958,Charlie Green,bob@example.com,2587584926,Gamma Co,HR Coordinator,Manufacturing,9611483,Boston,2
959,Alice Brown,alice@example.com,1283928323,Widgets Inc,Sales Rep,Technology,766051,Los Angeles,3
960,Jane Smith,bob@example.com,6813179555,Gamma Co,Marketing Manager,Manufacturing,4548798,Boston,3
961,Jane Smith,bob@example.com,6677922733,Gamma Co,IT Specialist,Manufacturing,2574844,New York,2
962,Alice Brown,alice@example.com,7054253523,Widgets Inc,Marketing Manager,Retail,3889843,Chicago,0
963,John Doe,john@example.com,1430926364,Omega Ltd,IT Specialist,Healthcare,466361,New York,0
964,Charlie Green,bob@example.com,3410363261,Beta LLC,Sales Rep,Healthcare,9161946,New York,0
965,Jane Smith,charlie@example.com,1310095373,Acme Corp,Marketing Manager,Retail,4700523,San Francisco,2
966,John Doe,bob@example.com,8504059469,Omega Ltd,Sales Rep,Finance,9701078,San Francisco,5
967,Jane Smith,alice@example.com,6056003422,Acme Corp,CEO,Healthcare,9169194,New York,3
968,John Doe,jane@example.com,6026930797,Acme Corp,Marketing Manager,Retail,9457882,Boston,3
969,Jane Smith,john@example.com,9819332601,Acme Corp,HR Coordinator,Retail,1138060,Los Angeles,3
970,John Doe,charlie@example.com,9245509342,Widgets Inc,IT Specialist,Retail,7425701,Chicago,2
971,Alice Brown,bob@example.com,3814097554,Beta LLC,HR Coordinator,Manufacturing,9131945,Los Angeles,1
972,Jane Smith,bob@example.com,9763240440,Acme Corp,IT Specialist,Retail,839204,Boston,0
973,Bob Johnson,bob@example.com,1501730312,Gamma Co,Marketing Manager,Retail,8118476,San Francisco,4
974,Bob Johnson,alice@example.com,9716506145,Omega Ltd,IT Specialist,Healthcare,6933048,Boston,0
975,Charlie Green,alice@example.com,5163017267,Acme Corp,IT Specialist,Healthcare,4718497,New York,2
976,John Doe,jane@example.com,8642128737,Acme Corp,CEO,Retail,9473239,San Francisco,3
977,Charlie Green,alice@example.com,2732472116,Omega Ltd,IT Specialist,Technology,2347468,Chicago,4
978,Jane Smith,alice@example.com,2762632092,Widgets Inc,IT Specialist,Finance,1112711,Chicago,4
979,Jane Smith,alice@example.com,9218311190,Beta LLC,Sales Rep,Retail,2377829,New York,5
980,Bob Johnson,charlie@example.com,3785684434,Beta LLC,Sales Rep,Healthcare,6137313,Chicago,4
981,Charlie Green,alice@example.com,6821074975,Acme Corp,HR Coordinator,Healthcare,2053745,Los Angeles,2
982,Jane Smith,john@example.com,5969232055,Widgets Inc,Sales Rep,Healthcare,9572116,San Francisco,5
983,John Doe,charlie@example.com,3365381009,Gamma Co,IT Specialist,Technology,1172735,Chicago,3
984,John Doe,alice@example.com,4199148095,Acme Corp,CEO,Healthcare,5959255,New York,5
985,Jane Smith,john@example.com,5054176306,Beta LLC,Marketing Manager,Retail,596922,New York,4
986,Jane Smith,jane@example.com,5472490879,Omega Ltd,HR Coordinator,Healthcare,1368603,San Francisco,4
987,Bob Johnson,john@example.com,7456902823,Acme Corp,Sales Rep,Manufacturing,3696481,New York,4
988,Charlie Green,alice@example.com,4860761961,Beta LLC,Marketing Manager,Technology,6410115,San Francisco,0
989,Alice Brown,jane@example.com,7675789897,Gamma Co,Sales Rep,Healthcare,5195944,Boston,0
990,Charlie Green,alice@example.com,2185755146,Beta LLC,HR Coordinator,Finance,8271428,Chicago,3
991,Bob Johnson,bob@example.com,9897752260,Acme Corp,IT Specialist,Retail,7349526,Los Angeles,2
992,Bob Johnson,bob@example.com,7464975414,Gamma Co,HR Coordinator,Manufacturing,4844921,Chicago,4
993,John Doe,alice@example.com,5594677997,Widgets Inc,Sales Rep,Manufacturing,1839446,Chicago,3
994,Jane Smith,jane@example.com,4882683566,Beta LLC,IT Specialist,Finance,7796232,San Francisco,0
995,John Doe,jane@example.com,8831144251,Beta LLC,CEO,Finance,4082658,Los Angeles,3
996,Charlie Green,jane@example.com,8489202495,Acme Corp,IT Specialist,Retail,3139378,Los Angeles,3
997,John Doe,jane@example.com,4830123836,Gamma Co,Marketing Manager,Healthcare,3822448,San Francisco,2
998,Jane Smith,charlie@example.com,3838519530,Widgets Inc,CEO,Manufacturing,3932556,Boston,4
999,John Doe,jane@example.com,5937920213,Acme Corp,CEO,Finance,2061481,Chicago,0
1000,Alice Brown,alice@example.com,7382472846,Widgets Inc,IT Specialist,Technology,9063340,Los Angeles,1
